data_hora,Nivel_M,Vazao_M,Chuva_M,Nivel_J,Vazao_J
1960-01-18,66.0,3.8908,20.0,130.0,34.0876
1960-01-19,66.0,3.8908,41.0,139.0,38.4184
1960-01-20,66.0,3.8908,0.0,228.0,95.9886
1960-01-21,66.0,3.8908,0.0,218.0,86.8024
1960-01-22,66.0,3.8908,0.0,238.0,105.5742
1960-01-23,66.0,3.8908,18.0,222.0,90.4286
1960-01-24,66.0,3.8908,22.0,246.0,113.5268
1960-01-25,66.0,3.8908,15.0,270.0,138.8763
1960-01-26,66.0,3.8908,0.0,303.0,177.3019
1960-01-27,66.0,3.8908,0.0,271.0,139.9805
1960-01-28,66.0,3.8908,13.0,240.0,107.5387
1960-01-29,66.0,3.8908,0.0,210.0,79.7445
1960-01-30,66.0,3.8908,21.0,240.0,107.5387
1960-01-31,66.0,3.8908,12.0,160.0,49.2369
1960-02-01,66.0,3.8908,0.0,130.0,34.0876
1960-02-02,66.0,3.8908,0.0,132.0,35.0336
1960-02-03,66.0,3.8908,11.0,153.0,45.5225
1960-02-04,66.0,3.8908,0.0,182.0,61.439
1960-02-05,66.0,3.8908,0.0,194.0,68.3842
1960-02-06,66.0,3.8908,18.0,260.0,128.0444
1960-02-07,66.0,3.8908,0.0,227.0,95.0519
1960-02-08,66.0,3.8908,0.0,205.0,75.466
1960-02-09,66.0,3.8908,0.0,182.0,61.439
1960-02-10,66.0,3.8908,0.0,182.0,61.439
1960-02-11,66.0,3.8908,0.0,160.0,49.2369
1960-02-12,66.0,3.8908,0.0,160.0,49.2369
1960-02-13,66.0,3.8908,16.0,148.0,42.935
1960-02-14,66.0,3.8908,0.0,148.0,42.935
1960-02-15,66.0,3.8908,0.0,160.0,49.2369
1960-02-16,66.0,3.8908,0.0,145.0,41.4092
1960-02-17,66.0,3.8908,0.0,142.0,39.9035
1960-02-18,66.0,3.8908,0.0,134.0,35.9891
1960-02-19,66.0,3.8908,0.0,136.0,36.9538
1960-02-20,66.0,3.8908,0.0,129.0,33.6181
1960-02-21,66.0,3.8908,21.0,140.0,38.9111
1960-02-22,66.0,3.8908,0.0,138.0,37.9279
1960-02-23,66.0,3.8908,0.0,138.0,37.9279
1960-02-24,66.0,3.8908,0.0,134.0,35.9891
1960-02-25,66.0,3.8908,0.0,134.0,35.9891
1960-02-26,66.0,3.8908,0.0,130.0,34.0876
1960-02-27,66.0,3.8908,0.0,132.0,35.0336
1960-02-28,66.0,3.8908,0.0,132.0,35.0336
1960-02-29,66.0,3.8908,0.0,132.0,35.0336
1960-03-01,66.0,3.8908,0.0,134.0,35.9891
1960-03-02,66.0,3.8908,11.0,134.0,35.9891
1960-03-03,66.0,3.8908,0.0,140.0,38.9111
1960-03-04,66.0,3.8908,15.0,152.0,45.0006
1960-03-05,66.0,3.8908,19.0,160.0,49.2369
1960-03-06,66.0,3.8908,0.0,250.0,117.5971
1960-03-07,66.0,3.8908,18.0,261.0,129.1103
1960-03-08,66.0,3.8908,20.0,356.0,247.3746
1960-03-09,66.0,3.8908,17.0,456.0,406.3299
1960-03-10,66.0,3.8908,22.0,342.0,227.8838
1960-03-11,66.0,3.8908,31.0,268.0,136.6793
1960-03-12,66.0,3.8908,24.0,222.0,90.4286
1960-03-13,66.0,3.8908,30.0,196.0,69.5683
1960-03-14,66.0,3.8908,22.0,190.0,66.0386
1960-03-15,66.0,3.8908,0.0,188.0,64.8772
1960-03-16,66.0,3.8908,0.0,356.0,247.3746
1960-03-17,66.0,3.8908,0.0,250.0,117.5971
1960-03-18,66.0,3.8908,0.0,236.0,103.6253
1960-03-19,66.0,3.8908,11.0,204.0,74.6227
1960-03-20,66.0,3.8908,0.0,200.0,71.9591
1960-03-21,66.0,3.8908,0.0,200.0,71.9591
1960-03-22,66.0,3.8908,0.0,180.0,60.3084
1960-03-23,66.0,3.8908,0.0,178.0,59.1856
1960-03-24,66.0,3.8908,0.0,176.0,58.0707
1960-03-25,66.0,3.8908,0.0,170.0,54.725
1960-03-26,66.0,3.8908,0.0,166.0,52.5044
1960-03-27,66.0,3.8908,0.0,180.0,60.3084
1960-03-28,66.0,3.8908,19.0,170.0,54.725
1960-03-29,66.0,3.8908,0.0,178.0,59.1856
1960-03-30,66.0,3.8908,21.0,198.0,70.76
1960-03-31,66.0,3.8908,17.0,196.0,69.5683
1960-04-01,66.0,3.8908,0.0,180.0,60.3084
1960-04-02,66.0,3.8908,0.0,170.0,54.725
1960-04-03,66.0,3.8908,0.0,168.0,53.6105
1960-04-04,66.0,3.8908,0.0,164.0,51.4067
1960-04-05,66.0,3.8908,0.0,160.0,49.2369
1960-04-06,66.0,3.8908,0.0,158.0,48.1648
1960-04-07,66.0,3.8908,0.0,156.0,47.1014
1960-04-08,66.0,3.8908,0.0,152.0,45.0006
1960-04-09,66.0,3.8908,0.0,150.0,43.9634
1960-04-10,66.0,3.8908,19.3,148.0,42.935
1960-04-11,66.0,3.8908,0.0,146.0,41.9155
1960-04-12,66.0,3.8908,0.0,144.0,40.905
1960-04-13,66.0,3.8908,0.0,150.0,43.9634
1960-04-14,66.0,3.8908,0.0,146.0,41.9155
1960-04-15,66.0,3.8908,0.0,146.0,41.9155
1960-04-16,66.0,3.8908,0.0,152.0,45.0006
1960-04-17,66.0,3.8908,0.0,150.0,43.9634
1960-04-18,66.0,3.8908,0.0,148.0,42.935
1960-04-19,66.0,3.8908,0.0,147.0,42.4242
1960-04-20,66.0,3.8908,0.0,146.0,41.9155
1960-04-21,66.0,3.8908,8.0,142.0,39.9035
1960-04-22,66.0,3.8908,0.0,138.0,37.9279
1960-04-23,66.0,3.8908,0.0,134.0,35.9891
1960-04-24,66.0,3.8908,0.0,132.0,35.0336
1960-04-25,66.0,3.8908,0.0,132.0,35.0336
1960-04-26,66.0,3.8908,0.0,130.0,34.0876
1960-04-27,66.0,3.8908,0.0,128.0,33.1511
1960-04-28,66.0,3.8908,0.0,126.0,32.2241
1960-04-29,66.0,3.8908,0.0,124.0,31.3067
1960-04-30,66.0,3.8908,0.0,124.0,31.3067
1960-05-01,66.0,3.8908,0.0,124.0,31.3067
1960-05-02,66.0,3.8908,0.0,124.0,31.3067
1960-05-03,66.0,3.8908,0.0,124.0,31.3067
1960-05-04,66.0,3.8908,0.0,124.0,31.3067
1960-05-05,66.0,3.8908,0.0,122.0,30.399
1960-05-06,66.0,3.8908,0.0,122.0,30.399
1960-05-07,66.0,3.8908,0.0,122.0,30.399
1960-05-08,66.0,3.8908,0.0,122.0,30.399
1960-05-09,66.0,3.8908,0.0,120.0,29.5011
1960-05-10,66.0,3.8908,0.0,120.0,29.5011
1960-05-11,66.0,3.8908,0.0,120.0,29.5011
1960-05-12,66.0,3.8908,0.0,119.0,29.0559
1960-05-13,66.0,3.8908,0.0,119.0,29.0559
1960-05-14,66.0,3.8908,0.0,118.0,28.6131
1960-05-15,66.0,3.8908,0.0,117.0,28.1728
1960-05-16,66.0,3.8908,0.0,116.0,27.735
1960-05-17,66.0,3.8908,0.0,116.0,27.735
1960-05-18,66.0,3.8908,0.0,116.0,27.735
1960-05-19,66.0,3.8908,0.0,116.0,27.735
1960-05-20,66.0,3.8908,0.0,116.0,27.735
1960-05-21,66.0,3.8908,0.0,116.0,27.735
1960-05-22,66.0,3.8908,0.0,114.0,26.8669
1960-05-23,66.0,3.8908,0.0,114.0,26.8669
1960-05-24,66.0,3.8908,0.0,114.0,26.8669
1960-05-25,66.0,3.8908,0.0,114.0,26.8669
1960-05-26,66.0,3.8908,0.0,114.0,26.8669
1960-05-27,66.0,3.8908,0.0,114.0,26.8669
1960-05-28,66.0,3.8908,0.0,112.0,26.009
1960-05-29,66.0,3.8908,0.0,110.0,25.1612
1960-05-30,66.0,3.8908,0.0,108.0,24.3237
1960-05-31,66.0,3.8908,0.0,106.0,23.4966
1960-06-01,66.0,3.8908,0.0,104.0,22.68
1960-06-02,66.0,3.8908,0.0,104.0,22.68
1960-06-03,66.0,3.8908,0.0,118.0,28.6131
1960-06-04,66.0,3.8908,0.0,108.0,24.3237
1960-06-05,66.0,3.8908,0.0,106.0,23.4966
1960-06-06,66.0,3.8908,0.0,106.0,23.4966
1960-06-07,66.0,3.8908,0.0,104.0,22.68
1960-06-08,66.0,3.8908,0.0,104.0,22.68
1960-06-09,66.0,3.8908,0.0,102.0,21.874
1960-06-10,66.0,3.8908,0.0,102.0,21.874
1960-06-11,66.0,3.8908,0.0,102.0,21.874
1960-06-12,66.0,3.8908,0.0,102.0,21.874
1960-06-13,66.0,3.8908,0.0,102.0,21.874
1960-06-14,66.0,3.8908,0.0,102.0,21.874
1960-06-15,66.0,3.8908,0.0,102.0,21.874
1960-06-16,66.0,3.8908,0.0,102.0,21.874
1960-06-17,66.0,3.8908,0.0,102.0,21.874
1960-06-18,66.0,3.8908,0.0,102.0,21.874
1960-06-19,66.0,3.8908,0.0,102.0,21.874
1960-06-20,66.0,3.8908,0.0,102.0,21.874
1960-06-21,66.0,3.8908,0.0,102.0,21.874
1960-06-22,66.0,3.8908,0.0,102.0,21.874
1960-06-23,66.0,3.8908,0.0,102.0,21.874
1960-06-24,66.0,3.8908,0.0,102.0,21.874
1960-06-25,66.0,3.8908,19.0,102.0,21.874
1960-06-26,66.0,3.8908,0.0,100.0,21.0787
1960-06-27,66.0,3.8908,0.0,100.0,21.0787
1960-06-28,66.0,3.8908,0.0,100.0,21.0787
1960-06-29,66.0,3.8908,0.0,100.0,21.0787
1960-06-30,66.0,3.8908,0.0,100.0,21.0787
1960-07-01,66.0,3.8908,0.0,100.0,21.0787
1960-07-02,66.0,3.8908,0.0,100.0,21.0787
1960-07-03,66.0,3.8908,0.0,100.0,21.0787
1960-07-04,66.0,3.8908,0.0,100.0,21.0787
1960-07-05,66.0,3.8908,0.0,100.0,21.0787
1960-07-06,66.0,3.8908,0.0,100.0,21.0787
1960-07-07,66.0,3.8908,0.0,100.0,21.0787
1960-07-08,66.0,3.8908,0.0,100.0,21.0787
1960-07-09,66.0,3.8908,0.0,100.0,21.0787
1960-07-10,66.0,3.8908,0.0,100.0,21.0787
1960-07-11,66.0,3.8908,0.0,100.0,21.0787
1960-07-12,66.0,3.8908,0.0,100.0,21.0787
1960-07-13,66.0,3.8908,0.0,98.0,20.2942
1960-07-14,66.0,3.8908,0.0,98.0,20.2942
1960-07-15,66.0,3.8908,0.0,98.0,20.2942
1960-07-16,66.0,3.8908,0.0,98.0,20.2942
1960-07-17,66.0,3.8908,0.0,98.0,20.2942
1960-07-18,66.0,3.8908,0.0,98.0,20.2942
1960-07-19,66.0,3.8908,0.0,98.0,20.2942
1960-07-20,66.0,3.8908,0.0,98.0,20.2942
1960-07-21,66.0,3.8908,0.0,98.0,20.2942
1960-07-22,66.0,3.8908,0.0,98.0,20.2942
1960-07-23,66.0,3.8908,0.0,98.0,20.2942
1960-07-24,66.0,3.8908,0.0,98.0,20.2942
1960-07-25,66.0,3.8908,0.0,98.0,20.2942
1960-07-26,66.0,3.8908,0.0,96.0,19.5205
1960-07-27,66.0,3.8908,0.0,96.0,19.5205
1960-07-28,66.0,3.8908,0.0,96.0,19.5205
1960-07-29,66.0,3.8908,0.0,98.0,20.2942
1960-07-30,66.0,3.8908,0.0,98.0,20.2942
1960-07-31,66.0,3.8908,0.0,98.0,20.2942
1960-08-01,66.0,3.8908,0.0,98.0,20.2942
1960-08-02,66.0,3.8908,0.0,96.0,19.5205
1960-08-03,66.0,3.8908,0.0,94.0,18.7579
1960-08-04,66.0,3.8908,0.0,92.0,18.0065
1960-08-05,66.0,3.8908,0.0,92.0,18.0065
1960-08-06,66.0,3.8908,0.0,92.0,18.0065
1960-08-07,66.0,3.8908,0.0,92.0,18.0065
1960-08-08,66.0,3.8908,0.0,92.0,18.0065
1960-08-09,66.0,3.8908,0.0,90.0,17.2663
1960-08-10,66.0,3.8908,0.0,90.0,17.2663
1960-08-11,66.0,3.8908,0.0,91.0,17.635
1960-08-12,66.0,3.8908,0.0,90.0,17.2663
1960-08-13,66.0,3.8908,0.0,90.0,17.2663
1960-08-14,66.0,3.8908,0.0,90.0,17.2663
1960-08-15,66.0,3.8908,0.0,90.0,17.2663
1960-08-16,66.0,3.8908,0.0,90.0,17.2663
1960-08-17,66.0,3.8908,0.0,88.0,16.5375
1960-08-18,66.0,3.8908,0.0,88.0,16.5375
1960-08-19,66.0,3.8908,0.0,88.0,16.5375
1960-08-20,66.0,3.8908,0.0,88.0,16.5375
1960-08-21,66.0,3.8908,0.0,88.0,16.5375
1960-08-22,66.0,3.8908,0.0,88.0,16.5375
1960-08-23,66.0,3.8908,0.0,88.0,16.5375
1960-08-24,66.0,3.8908,0.0,88.0,16.5375
1960-08-25,66.0,3.8908,0.0,88.0,16.5375
1960-08-26,66.0,3.8908,0.0,88.0,16.5375
1960-08-27,66.0,3.8908,0.0,88.0,16.5375
1960-08-28,66.0,3.8908,0.0,88.0,16.5375
1960-08-29,66.0,3.8908,0.0,88.0,16.5375
1960-08-30,66.0,3.8908,0.0,88.0,16.5375
1960-08-31,66.0,3.8908,0.0,88.0,16.5375
1960-09-01,66.0,3.8908,0.0,90.0,17.2663
1960-09-02,66.0,3.8908,20.0,96.0,19.5205
1960-09-03,66.0,3.8908,0.0,104.0,22.68
1960-09-04,66.0,3.8908,26.0,128.0,33.1511
1960-09-05,66.0,3.8908,0.0,126.0,32.2241
1960-09-06,66.0,3.8908,0.0,124.0,31.3067
1960-09-07,66.0,3.8908,0.0,120.0,29.5011
1960-09-08,66.0,3.8908,0.0,116.0,27.735
1960-09-09,66.0,3.8908,0.0,114.0,26.8669
1960-09-10,66.0,3.8908,0.0,100.0,21.0787
1960-09-11,66.0,3.8908,0.0,100.0,21.0787
1960-09-12,66.0,3.8908,0.0,96.0,19.5205
1960-09-13,66.0,3.8908,0.0,90.0,17.2663
1960-09-14,66.0,3.8908,0.0,88.0,16.5375
1960-09-15,66.0,3.8908,0.0,88.0,16.5375
1960-09-16,66.0,3.8908,0.0,86.0,15.8202
1960-09-17,66.0,3.8908,0.0,82.0,14.4208
1960-09-18,66.0,3.8908,0.0,82.0,14.4208
1960-09-19,66.0,3.8908,0.0,82.0,14.4208
1960-09-20,66.0,3.8908,0.0,80.0,13.739
1960-09-21,66.0,3.8908,0.0,80.0,13.739
1960-09-22,66.0,3.8908,0.0,80.0,13.739
1960-09-23,66.0,3.8908,0.0,80.0,13.739
1960-09-24,66.0,3.8908,0.0,80.0,13.739
1960-09-25,66.0,3.8908,0.0,80.0,13.739
1960-09-26,66.0,3.8908,0.0,80.0,13.739
1960-09-27,66.0,3.8908,0.0,80.0,13.739
1960-09-28,66.0,3.8908,0.0,80.0,13.739
1960-09-29,66.0,3.8908,0.0,80.0,13.739
1960-09-30,66.0,3.8908,0.0,80.0,13.739
1960-10-01,66.0,3.8908,0.0,82.0,14.4208
1960-10-02,66.0,3.8908,0.0,80.0,13.739
1960-10-03,66.0,3.8908,0.0,80.0,13.739
1960-10-04,66.0,3.8908,0.0,80.0,13.739
1960-10-05,66.0,3.8908,0.0,88.0,14.5516
1960-10-06,66.0,3.8908,0.0,86.0,14.0149
1960-10-07,66.0,3.8908,0.0,86.0,14.0149
1960-10-08,66.0,3.8908,0.0,86.0,14.0149
1960-10-09,66.0,3.8908,0.0,82.0,12.9646
1960-10-10,66.0,3.8908,0.0,80.0,12.4513
1960-10-11,66.0,3.8908,0.0,80.0,12.4513
1960-10-12,66.0,3.8908,0.0,80.0,12.4513
1960-10-13,66.0,3.8908,0.0,80.0,12.4513
1960-10-14,66.0,3.8908,0.0,80.0,12.4513
1960-10-15,66.0,3.8908,0.0,80.0,12.4513
1960-10-16,66.0,3.8908,0.0,80.0,12.4513
1960-10-17,66.0,3.8908,0.0,82.0,12.9646
1960-10-18,66.0,3.8908,0.0,82.0,12.9646
1960-10-19,66.0,3.8908,0.0,80.0,12.4513
1960-10-20,66.0,3.8908,0.0,80.0,12.4513
1960-10-21,66.0,3.8908,0.0,80.0,12.4513
1960-10-22,66.0,3.8908,0.0,80.0,12.4513
1960-10-23,66.0,3.8908,0.0,80.0,12.4513
1960-10-24,66.0,3.8908,0.0,80.0,12.4513
1960-10-25,66.0,3.8908,0.0,80.0,12.4513
1960-10-26,66.0,3.8908,0.0,72.0,10.4781
1960-10-27,66.0,3.8908,0.0,72.0,10.4781
1960-10-28,66.0,3.8908,0.0,78.0,11.9459
1960-10-29,66.0,3.8908,0.0,80.0,12.4513
1960-10-30,66.0,3.8908,0.0,80.0,12.4513
1960-10-31,66.0,3.8908,0.0,80.0,12.4513
1960-11-01,66.0,3.8908,0.0,80.0,12.4513
1960-11-02,66.0,3.8908,0.0,80.0,12.4513
1960-11-03,66.0,3.8908,0.0,80.0,12.4513
1960-11-04,66.0,3.8908,0.0,80.0,12.4513
1960-11-05,66.0,3.8908,0.0,80.0,12.4513
1960-11-06,66.0,3.8908,0.0,80.0,12.4513
1960-11-07,66.0,3.8908,10.0,80.0,12.4513
1960-11-08,66.0,3.8908,0.0,98.0,17.3489
1960-11-09,66.0,3.8908,0.0,90.0,15.096
1960-11-10,66.0,3.8908,0.0,90.0,15.096
1960-11-11,66.0,3.8908,0.0,90.0,15.096
1960-11-12,66.0,3.8908,0.0,70.0,10.0053
1960-11-13,66.0,3.8908,15.0,80.0,12.4513
1960-11-14,66.0,3.8908,10.0,94.0,16.2075
1960-11-15,66.0,3.8908,0.0,125.0,25.7999
1960-11-16,66.0,3.8908,0.0,110.0,20.9474
1960-11-17,66.0,3.8908,0.0,110.0,20.9474
1960-11-18,66.0,3.8908,0.0,110.0,20.9474
1960-11-19,66.0,3.8908,0.0,100.0,17.9306
1960-11-20,66.0,3.8908,0.0,100.0,17.9306
1960-11-21,66.0,3.8908,0.0,130.0,27.5018
1960-11-22,66.0,3.8908,0.0,130.0,27.5018
1960-11-23,66.0,3.8908,19.0,140.0,31.0285
1960-11-24,66.0,3.8908,0.0,130.0,27.5018
1960-11-25,66.0,3.8908,0.0,140.0,31.0285
1960-11-26,66.0,3.8908,0.0,120.0,24.1397
1960-11-27,66.0,3.8908,20.3,120.0,24.1397
1960-11-28,66.0,3.8908,35.0,130.0,27.5018
1960-11-29,66.0,3.8908,36.0,160.0,41.6944
1960-11-30,66.0,3.8908,14.0,148.0,33.9651
1960-12-01,66.0,3.8908,0.0,140.0,31.0285
1960-12-02,66.0,3.8908,0.0,140.0,31.0285
1960-12-03,66.0,3.8908,0.0,130.0,27.5018
1960-12-04,66.0,3.8908,0.0,130.0,27.5018
1960-12-05,66.0,3.8908,0.0,140.0,31.0285
1960-12-06,66.0,3.8908,0.0,120.0,24.1397
1960-12-07,66.0,3.8908,0.0,100.0,17.9306
1960-12-08,66.0,3.8908,0.0,100.0,17.9306
1960-12-09,66.0,3.8908,0.0,100.0,17.9306
1960-12-10,66.0,3.8908,0.0,96.0,16.7745
1960-12-11,66.0,3.8908,0.0,96.0,16.7745
1960-12-12,66.0,3.8908,0.0,96.0,16.7745
1960-12-13,66.0,3.8908,0.0,90.0,15.096
1960-12-14,66.0,3.8908,0.0,90.0,15.096
1960-12-15,66.0,3.8908,0.0,90.0,15.096
1960-12-16,66.0,3.8908,0.0,96.0,16.7745
1960-12-17,66.0,3.8908,0.0,94.0,16.2075
1960-12-18,66.0,3.8908,0.0,94.0,16.2075
1960-12-19,66.0,3.8908,19.0,86.0,14.0149
1960-12-20,66.0,3.8908,0.0,86.0,14.0149
1960-12-21,66.0,3.8908,0.0,94.0,16.2075
1960-12-22,66.0,3.8908,3.0,94.0,16.2075
1960-12-23,66.0,3.8908,0.0,80.0,12.4513
1960-12-24,66.0,3.8908,0.0,80.0,12.4513
1960-12-25,66.0,3.8908,0.0,80.0,12.4513
1960-12-26,66.0,3.8908,0.0,80.0,12.4513
1960-12-27,66.0,3.8908,0.0,80.0,12.4513
1960-12-28,66.0,3.8908,0.0,80.0,12.4513
1960-12-29,66.0,3.8908,0.0,80.0,12.4513
1960-12-30,66.0,3.8908,0.0,80.0,12.4513
1960-12-31,66.0,3.8908,19.0,80.0,12.4513
1961-01-01,66.0,3.8908,0.0,90.0,15.096
1961-01-02,66.0,3.8908,20.0,90.0,15.096
1961-01-03,66.0,3.8908,22.0,200.0,71.2906
1961-01-04,66.0,3.8908,26.0,194.0,66.4171
1961-01-05,66.0,3.8908,23.0,196.0,68.025
1961-01-06,66.0,3.8908,28.0,198.0,69.6495
1961-01-07,66.0,3.8908,9.0,190.0,63.2519
1961-01-08,66.0,3.8908,41.0,190.0,63.2519
1961-01-09,66.0,3.8908,0.0,190.0,63.2519
1961-01-10,66.0,3.8908,0.0,196.0,68.025
1961-01-11,66.0,3.8908,15.0,180.0,55.6347
1961-01-12,66.0,3.8908,0.0,160.0,41.6944
1961-01-13,66.0,3.8908,0.0,160.0,41.6944
1961-01-14,66.0,3.8908,0.0,160.0,41.6944
1961-01-15,66.0,3.8908,12.0,160.0,41.6944
1961-01-16,66.0,3.8908,0.0,144.0,32.4842
1961-01-17,66.0,3.8908,0.0,142.0,31.7531
1961-01-18,66.0,3.8908,0.0,138.0,30.3102
1961-01-19,66.0,3.8908,0.0,128.0,26.8161
1961-01-20,66.0,3.8908,0.0,144.0,32.4842
1961-01-21,66.0,3.8908,0.0,120.0,24.1397
1961-01-22,66.0,3.8908,0.0,132.0,28.1941
1961-01-23,66.0,3.8908,0.0,126.0,26.137
1961-01-24,66.0,3.8908,0.0,116.0,22.8421
1961-01-25,66.0,3.8908,0.0,118.0,23.4875
1961-01-26,66.0,3.8908,29.0,150.0,35.3875
1961-01-27,66.0,3.8908,30.0,295.0,167.6131
1961-01-28,66.0,3.8908,32.0,360.0,253.0708
1961-01-29,66.0,3.8908,30.0,360.0,253.0708
1961-01-30,66.0,3.8908,46.0,362.0,255.94
1961-01-31,66.0,3.8908,25.0,275.0,144.4353
1961-02-01,66.0,3.8908,0.0,252.0,119.6556
1961-02-02,66.0,3.8908,0.0,227.0,95.0519
1961-02-03,66.0,3.8908,0.0,200.0,71.2906
1961-02-04,66.0,3.8908,0.0,184.0,58.6305
1961-02-05,66.0,3.8908,0.0,175.0,51.9865
1961-02-06,66.0,3.8908,0.0,162.0,43.0094
1961-02-07,66.0,3.8908,0.0,160.0,41.6944
1961-02-08,66.0,3.8908,0.0,154.0,37.8563
1961-02-09,66.0,3.8908,0.0,150.0,35.3875
1961-02-10,66.0,3.8908,0.0,146.0,33.2215
1961-02-11,66.0,3.8908,0.0,151.0,35.9979
1961-02-12,66.0,3.8908,0.0,150.0,35.3875
1961-02-13,66.0,3.8908,19.0,152.0,36.6129
1961-02-14,66.0,3.8908,40.0,145.0,32.852
1961-02-15,66.0,3.8908,0.0,196.0,68.025
1961-02-16,66.0,3.8908,0.0,202.0,72.9484
1961-02-17,66.0,3.8908,0.0,186.0,60.154
1961-02-18,66.0,3.8908,0.0,155.0,38.4847
1961-02-19,66.0,3.8908,0.0,148.0,33.9651
1961-02-20,66.0,3.8908,0.0,144.0,32.4842
1961-02-21,66.0,3.8908,0.0,140.0,31.0285
1961-02-22,66.0,3.8908,0.0,137.0,29.9535
1961-02-23,66.0,3.8908,0.0,134.0,28.893
1961-02-24,66.0,3.8908,0.0,132.0,28.1941
1961-02-25,66.0,3.8908,0.0,130.0,27.5018
1961-02-26,66.0,3.8908,0.0,128.0,26.8161
1961-02-27,66.0,3.8908,0.0,127.0,26.4757
1961-02-28,66.0,3.8908,0.0,125.0,25.7999
1961-03-01,66.0,3.8908,0.0,132.0,28.1941
1961-03-02,66.0,3.8908,0.0,149.0,34.7817
1961-03-03,66.0,3.8908,11.0,152.0,36.6129
1961-03-04,66.0,3.8908,0.0,149.0,34.7817
1961-03-05,66.0,3.8908,0.0,145.0,32.852
1961-03-06,66.0,3.8908,0.0,141.0,31.39
1961-03-07,66.0,3.8908,0.0,130.0,27.5018
1961-03-08,66.0,3.8908,0.0,124.0,25.4645
1961-03-09,66.0,3.8908,0.0,122.0,24.7987
1961-03-10,66.0,3.8908,0.0,121.0,24.4684
1961-03-11,66.0,3.8908,0.0,122.0,24.7987
1961-03-12,66.0,3.8908,0.0,122.0,24.7987
1961-03-13,66.0,3.8908,0.0,125.0,25.7999
1961-03-14,66.0,3.8908,0.0,121.0,24.4684
1961-03-15,66.0,3.8908,0.0,120.0,24.1397
1961-03-16,66.0,3.8908,0.0,118.0,23.4875
1961-03-17,66.0,3.8908,0.0,115.0,22.522
1961-03-18,66.0,3.8908,0.0,115.0,22.522
1961-03-19,66.0,3.8908,0.0,115.0,22.522
1961-03-20,66.0,3.8908,0.0,115.0,22.522
1961-03-21,66.0,3.8908,0.0,115.0,22.522
1961-03-22,66.0,3.8908,0.0,115.0,22.522
1961-03-23,66.0,3.8908,0.0,115.0,22.522
1961-03-24,66.0,3.8908,0.0,111.0,21.2588
1961-03-25,66.0,3.8908,0.0,110.0,20.9474
1961-03-26,66.0,3.8908,0.0,110.0,20.9474
1961-03-27,66.0,3.8908,0.0,110.0,20.9474
1961-03-28,66.0,3.8908,10.0,111.0,21.2588
1961-03-29,66.0,3.8908,0.0,110.0,20.9474
1961-03-30,66.0,3.8908,0.0,108.0,20.3298
1961-03-31,66.0,3.8908,0.0,105.0,19.4167
1961-04-01,66.0,3.8908,19.0,105.0,19.4167
1961-04-02,66.0,3.8908,0.0,105.0,19.4167
1961-04-03,66.0,3.8908,0.0,105.0,19.4167
1961-04-04,66.0,3.8908,0.0,105.0,19.4167
1961-04-05,66.0,3.8908,0.0,105.0,19.4167
1961-04-06,66.0,3.8908,0.0,104.0,19.1158
1961-04-07,66.0,3.8908,0.0,104.0,19.1158
1961-04-08,66.0,3.8908,0.0,106.0,19.7192
1961-04-09,66.0,3.8908,0.0,110.0,20.9474
1961-04-10,66.0,3.8908,0.0,110.0,20.9474
1961-04-11,66.0,3.8908,0.0,112.0,21.572
1961-04-12,66.0,3.8908,0.0,105.0,19.4167
1961-04-13,66.0,3.8908,0.0,104.0,19.1158
1961-04-14,66.0,3.8908,0.0,101.0,18.2242
1961-04-15,66.0,3.8908,0.0,100.0,17.9306
1961-04-16,66.0,3.8908,0.0,100.0,17.9306
1961-04-17,66.0,3.8908,0.0,98.0,17.3489
1961-04-18,66.0,3.8908,0.0,96.0,16.7745
1961-04-19,66.0,3.8908,0.0,95.0,16.4901
1961-04-20,66.0,3.8908,0.0,95.0,16.4901
1961-04-21,66.0,3.8908,0.0,95.0,16.4901
1961-04-22,66.0,3.8908,0.0,95.0,16.4901
1961-04-23,66.0,3.8908,0.0,97.0,17.0608
1961-04-24,66.0,3.8908,0.0,98.0,17.3489
1961-04-25,66.0,3.8908,0.0,98.0,17.3489
1961-04-26,66.0,3.8908,0.0,98.0,17.3489
1961-04-27,66.0,3.8908,30.0,98.0,17.3489
1961-04-28,66.0,3.8908,20.0,105.0,19.4167
1961-04-29,66.0,3.8908,0.0,108.0,20.3298
1961-04-30,66.0,3.8908,0.0,140.0,31.0285
1961-05-01,66.0,3.8908,0.0,137.0,29.9535
1961-05-02,66.0,3.8908,0.0,120.0,24.1397
1961-05-03,66.0,3.8908,0.0,120.0,24.1397
1961-05-04,66.0,3.8908,0.0,110.0,20.9474
1961-05-05,66.0,3.8908,0.0,100.0,17.9306
1961-05-06,66.0,3.8908,0.0,100.0,17.9306
1961-05-07,66.0,3.8908,0.0,100.0,17.9306
1961-05-08,66.0,3.8908,0.0,100.0,17.9306
1961-05-09,66.0,3.8908,0.0,100.0,17.9306
1961-05-10,66.0,3.8908,0.0,100.0,17.9306
1961-05-11,66.0,3.8908,0.0,102.0,18.5196
1961-05-12,66.0,3.8908,19.0,102.0,18.5196
1961-05-13,66.0,3.8908,0.0,100.0,17.9306
1961-05-14,66.0,3.8908,0.0,100.0,17.9306
1961-05-15,66.0,3.8908,0.0,100.0,17.9306
